summary_type       , sticker_name     , n_rows, n_clean_recognized_rows, attack_success_rate  , detection_failure_success_rate, embedding_failure_success_rate, stickered_recognized_rate_after_clean_recognition, mean_similarity_drop , median_similarity_drop, mean_clean_similarity, mean_stickered_similarity, mean_sticker_area_ratio, position_name, scale_factor
by_sticker_position, sparkles         ,  150.0,                   132.0, 0.030303030303030304 ,          0.0                  ,          0.030303030303030304 ,                                0.9696969696969697, 0.031441816091537456 ,  0.025284007191658    ,    0.6764807081222535,        0.645038892030716 ,   0.01362333780022673  , lower_face   ,           
by_sticker_position, freckles_cluster ,  150.0,                   132.0, 0.030303030303030304 ,          0.0                  ,          0.030303030303030304 ,                                0.9696969696969697, 0.026583298196395225 ,  0.017889589071273748 ,    0.6764807081222535,        0.6498974099258582,   0.006274954472047498 , nose         ,           
by_sticker_position, soft_blue_circle ,  150.0,                   132.0, 0.030303030303030304 ,          0.0                  ,          0.030303030303030304 ,                                0.9696969696969697, 0.023309771617253606 ,  0.0165612697601318   ,    0.6764807081222535,        0.6531709365049998,   0.017668453424045574 , lower_face   ,           
by_sticker_position, soft_noise_blob  ,  150.0,                   132.0, 0.030303030303030304 ,          0.0                  ,          0.030303030303030304 ,                                0.9696969696969697, 0.019381912151972436 ,  0.0154815316200256   ,    0.6764807081222535,        0.657098795970281 ,   0.01946998591210523  , lower_face   ,           
by_sticker_position, adhesive_bandage ,  150.0,                   132.0, 0.022727272727272728 ,          0.0                  ,          0.022727272727272728 ,                                0.9772727272727273, 0.023325365831454576 ,  0.018424898386001552 ,    0.6764807081222535,        0.6531553422907989,   0.012665017352162963 , lower_face   ,           
by_sticker_position, contour_stroke   ,  150.0,                   132.0, 0.022727272727272728 ,          0.0                  ,          0.022727272727272728 ,                                0.9772727272727273, 0.0019428271055221464,  0.0021230578422545996,    0.6764807081222535,        0.6745378810167313,   0.004509500738755401 , lower_face   ,           
by_sticker_position, contour_stroke   ,  150.0,                   132.0, 0.022727272727272728 ,          0.0                  ,          0.022727272727272728 ,                                0.9772727272727273, 0.0041899471481641045,  0.0017611980438232001,    0.6764807081222535,        0.6722907609740894,   0.004509500738755401 , mouth_center ,           
by_sticker_position, contour_stroke   ,  150.0,                   132.0, 0.022727272727272728 ,          0.0                  ,          0.022727272727272728 ,                                0.9772727272727273, 0.017585161030292486 ,  0.01250037550926205  ,    0.6764807081222535,        0.6588955470919609,   0.004509500738755401 , nose         ,           
by_sticker_position, highlight_patch  ,  150.0,                   132.0, 0.022727272727272728 ,          0.0                  ,          0.022727272727272728 ,                                0.9772727272727273, 0.006193953106800699 ,  0.0061101913452148   ,    0.6764807081222535,        0.6702867550154527,   0.020939937463491688 , lower_face   ,           
by_sticker_position, blush_patch      ,  150.0,                   132.0, 0.015151515151515152 ,          0.0                  ,          0.015151515151515152 ,                                0.9848484848484849, 0.00855555842320123  ,  0.00802192091941825  ,    0.6764807081222535,        0.6679251496990521,   0.020507336013469355 , lower_face   ,           
by_sticker_position, freckles_cluster ,  150.0,                   132.0, 0.015151515151515152 ,          0.0                  ,          0.015151515151515152 ,                                0.9848484848484849, 0.0077813631296157655,  0.0052082538604736   ,    0.6764807081222535,        0.6686993449926376,   0.006274954472047498 , lower_face   ,           
by_sticker_position, freckles_cluster ,  150.0,                   132.0, 0.015151515151515152 ,          0.0                  ,          0.015151515151515152 ,                                0.9848484848484849, 0.009598367114861785 ,  0.005575388669967599 ,    0.6764807081222535,        0.6668823410073916,   0.006274954472047498 , mouth_center ,           
by_sticker_position, highlight_patch  ,  150.0,                   132.0, 0.015151515151515152 ,          0.007575757575757576 ,          0.007575757575757576 ,                                0.9848484848484849, 0.018996772050057474 ,  0.0112206935882568   ,    0.6764807081222535,        0.658045809840996 ,   0.020939937463491688 , mouth_center ,           
by_sticker_position, white_flower     ,  150.0,                   132.0, 0.015151515151515152 ,          0.0                  ,          0.015151515151515152 ,                                0.9848484848484849, 0.022229049603144306 ,  0.01587590575218195  ,    0.6764807081222535,        0.654251658519109 ,   0.01435058241418405  , lower_face   ,           
by_sticker_position, blush_patch      ,  150.0,                   132.0, 0.007575757575757576 ,          0.0                  ,          0.007575757575757576 ,                                0.9924242424242424, 0.019910458748539278 ,  0.0134048759937286   ,    0.6764807081222535,        0.6565702493737141,   0.020507336013469355 , mouth_center ,           
by_sticker_position, beauty_marks     ,  150.0,                   132.0, 0.007575757575757576 ,          0.0                  ,          0.007575757575757576 ,                                0.9924242424242424, 0.014661428729693086 ,  0.00730270147323605  ,    0.6764807081222535,        0.6618192793925604,   0.0010696491770607367, nose         ,           
by_sticker_position, glitter_patch    ,  150.0,                   132.0, 0.007575757575757576 ,          0.0                  ,          0.007575757575757576 ,                                0.9924242424242424, 0.005050165156523374 ,  0.004508137702941849 ,    0.6764807081222535,        0.67143054296573  ,   0.004606913376627796 , nose         ,           
by_sticker_position, glitter_patch    ,  150.0,                   132.0, 0.007575757575757576 ,          0.0                  ,          0.007575757575757576 ,                                0.9924242424242424, 0.0023845246434211573,  0.00148758292198175  ,    0.6764807081222535,        0.6740961834788323,   0.004606913376627796 , lower_face   ,           
by_sticker_position, glitter_patch    ,  150.0,                   132.0, 0.0                  ,          0.0                  ,          0.0                  ,                                1.0               , 0.0016384202241897538,  0.00144785642623895  ,    0.6764807081222535,        0.6748422878980637,   0.004606913376627796 , mouth_center ,           
by_sticker_position, beauty_marks     ,  150.0,                   132.0, 0.0                  ,          0.0                  ,          0.0                  ,                                1.0               , 0.003028451303640994 ,  0.0008603930473326999,    0.6764807081222535,        0.6734522568186124,   0.0010696491770607367, mouth_center ,           
by_sticker_position, beauty_marks     ,  150.0,                   132.0, 0.0                  ,          0.0                  ,          0.0                  ,                                1.0               , 0.002215700844923647 ,  0.00141184031963345  ,    0.6764807081222535,        0.6742650072773297,   0.0010696491770607367, lower_face   ,           
by_sticker_scale   , eyes             ,  150.0,                   132.0, 0.32575757575757575  ,          0.045454545454545456 ,          0.2803030303030303   ,                                0.6742424242424242, 0.16232467108261833  ,  0.14514029026031489  ,    0.6764807081222535,        0.5190694801063395,   0.03821874033604777  ,              ,          1.3
by_sticker_scale   , stripe_noise     ,  150.0,                   132.0, 0.3181818181818182   ,          0.022727272727272728 ,          0.29545454545454547  ,                                0.6818181818181818, 0.15991146239090934  ,  0.137079119682312    ,    0.6764807081222535,        0.5182778006609605,   0.048473868673332615 ,              ,          1.3
by_sticker_scale   , eye              ,  150.0,                   132.0, 0.2727272727272727   ,          0.030303030303030304 ,          0.24242424242424243  ,                                0.7272727272727273, 0.12795885525129988  ,  0.1157189011573791   ,    0.6764807081222535,        0.5543942894272763,   0.03462426553963503  ,              ,          1.3
by_sticker_scale   , mouth            ,  150.0,                   132.0, 0.26515151515151514  ,          0.0                  ,          0.26515151515151514  ,                                0.7348484848484849, 0.15416341771682104  ,  0.12847854197025294  ,    0.6764807081222535,        0.5223172904054324,   0.021710648386764196 ,              ,          1.3
by_sticker_scale   , butterfly        ,  150.0,                   132.0, 0.25                 ,          0.030303030303030304 ,          0.2196969696969697   ,                                0.75              , 0.13519535861075754  ,  0.1130374073982238   ,    0.6764807081222535,        0.550548748367212 ,   0.028280074219152632 ,              ,          1.3
by_sticker_scale   , sparkles         ,  150.0,                   132.0, 0.25                 ,          0.007575757575757576 ,          0.24242424242424243  ,                                0.75              , 0.13327502761811216  ,  0.1169931888580322   ,    0.6764807081222535,        0.5437675542729413,   0.019976291104009867 ,              ,          1.3
by_sticker_scale   , pixel_patch      ,  150.0,                   132.0, 0.25                 ,          0.015151515151515152 ,          0.23484848484848486  ,                                0.75              , 0.1323934475302088   ,  0.1138590574264526   ,    0.6764807081222535,        0.547960845170682 ,   0.033610967941449285 ,              ,          1.3
by_sticker_scale   , checker_noise    ,  150.0,                   132.0, 0.23484848484848486  ,          0.022727272727272728 ,          0.21212121212121213  ,                                0.7651515151515151, 0.14705806230606672  ,  0.113253653049469    ,    0.6764807081222535,        0.5312938897990857,   0.036307597154932425 ,              ,          1.3
by_sticker_scale   , star             ,  150.0,                   132.0, 0.22727272727272727  ,          0.0                  ,          0.22727272727272727  ,                                0.7727272727272727, 0.121371605793635    ,  0.1050643920898437   ,    0.6764807081222535,        0.5551091023286183,   0.022040511287496074 ,              ,          1.3
by_sticker_scale   , random_noise     ,  150.0,                   132.0, 0.22727272727272727  ,          0.015151515151515152 ,          0.21212121212121213  ,                                0.7727272727272727, 0.12617215536990944  ,  0.1045037508010864   ,    0.6764807081222535,        0.5541821373309813,   0.030583445005669473 ,              ,          1.3
by_sticker_scale   , stripe_noise     ,  150.0,                   132.0, 0.21212121212121213  ,          0.015151515151515152 ,          0.19696969696969696  ,                                0.7878787878787878, 0.12275324592593348  ,  0.1044735312461853   ,    0.6764807081222535,        0.5548588026226876,   0.02943407896093182  ,              ,          1.0
by_sticker_scale   , red_heart        ,  150.0,                   132.0, 0.21212121212121213  ,          0.007575757575757576 ,          0.20454545454545456  ,                                0.7878787878787878, 0.12176747843116315  ,  0.109623372554779    ,    0.6764807081222535,        0.5584864232207642,   0.023443974847953766 ,              ,          1.3
by_sticker_scale   , sparkling_heart  ,  150.0,                   132.0, 0.20454545454545456  ,          0.007575757575757576 ,          0.19696969696969696  ,                                0.7954545454545454, 0.12679053458616435  ,  0.1010633707046508   ,    0.6764807081222535,        0.5502520473048891,   0.02566745696319961  ,              ,          1.3
by_sticker_scale   , biting_lip       ,  150.0,                   132.0, 0.19696969696969696  ,          0.0                  ,          0.19696969696969696  ,                                0.803030303030303 , 0.13575712303941445  ,  0.109316736459732    ,    0.6764807081222535,        0.5407235850828389,   0.022579115555097364 ,              ,          1.3
by_sticker_scale   , skin_patch_light ,  150.0,                   132.0, 0.1893939393939394   ,          0.015151515151515152 ,          0.17424242424242425  ,                                0.8106060606060606, 0.08041577277755411  ,  0.0479161441326141   ,    0.6764807081222535,        0.5971962757710669,   0.01422533759406242  ,              ,          1.0
by_sticker_scale   , skin_patch_medium,  150.0,                   132.0, 0.18181818181818182  ,          0.0                  ,          0.18181818181818182  ,                                0.8181818181818182, 0.08935441945989925  ,  0.07613664865493769  ,    0.6764807081222535,        0.5871262886623542,   0.02271518400164928  ,              ,          1.3
by_sticker_scale   , mouth            ,  150.0,                   132.0, 0.17424242424242425  ,          0.0                  ,          0.17424242424242425  ,                                0.8257575757575758, 0.11948544579247633  ,  0.0869757533073425   ,    0.6764807081222535,        0.556995262329777 ,   0.013630038140397835 ,              ,          1.0
by_sticker_scale   , butterfly        ,  150.0,                   132.0, 0.17424242424242425  ,          0.015151515151515152 ,          0.1590909090909091   ,                                0.8257575757575758, 0.09860008128849014  ,  0.0829815864562988   ,    0.6764807081222535,        0.581916900465683 ,   0.017660550458715542 ,              ,          1.0
by_sticker_scale   , red_heart        ,  150.0,                   132.0, 0.17424242424242425  ,          0.007575757575757576 ,          0.16666666666666666  ,                                0.8257575757575758, 0.08351093578158607  ,  0.0636049509048461   ,    0.6764807081222535,        0.5935316461094674,   0.014731470982372912 ,              ,          1.0
by_sticker_scale   , skin_patch_light ,  150.0,                   132.0, 0.17424242424242425  ,          0.015151515151515152 ,          0.1590909090909091   ,                                0.8257575757575758, 0.08900380894743105  ,  0.06927439570426935  ,    0.6764807081222535,        0.58860823960119  ,   0.02271518400164928  ,              ,          1.3
by_sticker_scale   , star             ,  150.0,                   132.0, 0.17424242424242425  ,          0.0                  ,          0.17424242424242425  ,                                0.8257575757575758, 0.096946371893088    ,  0.07745707035064689  ,    0.6764807081222535,        0.5795343362291654,   0.014002680136068394 ,              ,          1.0
by_sticker_scale   , black_bar        ,  150.0,                   132.0, 0.16666666666666666  ,          0.022727272727272728 ,          0.14393939393939395  ,                                0.8333333333333334, 0.08830867748835988  ,  0.0771864652633667   ,    0.6764807081222535,        0.5939573683615389,   0.017167817750747282 ,              ,          1.3
by_sticker_scale   , random_noise     ,  150.0,                   132.0, 0.1590909090909091   ,          0.015151515151515152 ,          0.14393939393939395  ,                                0.8409090909090909, 0.08553815001269448  ,  0.0706902146339416   ,    0.6764807081222535,        0.5920738985359266,   0.018924853107926975 ,              ,          1.0
by_sticker_scale   , white_flower     ,  150.0,                   132.0, 0.1590909090909091   ,          0.0                  ,          0.1590909090909091   ,                                0.8409090909090909, 0.07759320860107738  ,  0.05087086558341975  ,    0.6764807081222535,        0.598887499521176 ,   0.02119420678280584  ,              ,          1.3
by_sticker_scale   , eyes             ,  150.0,                   132.0, 0.15151515151515152  ,          0.015151515151515152 ,          0.13636363636363635  ,                                0.8484848484848485, 0.10589380905887963  ,  0.088697612285614    ,    0.6764807081222535,        0.5718798292926639,   0.023625399443356294 ,              ,          1.0
by_sticker_scale   , eye              ,  150.0,                   132.0, 0.14393939393939395  ,          0.015151515151515152 ,          0.12878787878787878  ,                                0.8560606060606061, 0.09578807853363654  ,  0.0781234800815582   ,    0.6764807081222535,        0.581985559817907 ,   0.02120142253375935  ,              ,          1.0
by_sticker_scale   , soft_blue_circle ,  150.0,                   132.0, 0.13636363636363635  ,          0.015151515151515152 ,          0.12121212121212122  ,                                0.8636363636363636, 0.07528150580874103  ,  0.0611262321472168   ,    0.6764807081222535,        0.6050727868921497,   0.02833058447582719  ,              ,          1.3
by_sticker_scale   , sparkles         ,  150.0,                   132.0, 0.13636363636363635  ,          0.007575757575757576 ,          0.12878787878787878  ,                                0.8636363636363636, 0.08666614763088672  ,  0.0633380413055419   ,    0.6764807081222535,        0.5903764342601667,   0.013298113596536392 ,              ,          1.0
by_sticker_scale   , black_bar        ,  150.0,                   132.0, 0.13636363636363635  ,          0.007575757575757576 ,          0.12878787878787878  ,                                0.8636363636363636, 0.08505789750574416  ,  0.0642026662826538   ,    0.6764807081222535,        0.5919846843853093,   0.010964333573858306 ,              ,          1.0
by_sticker_scale   , checker_noise    ,  150.0,                   132.0, 0.13636363636363635  ,          0.015151515151515152 ,          0.12121212121212122  ,                                0.8636363636363636, 0.10043212957680223  ,  0.08063787221908565  ,    0.6764807081222535,        0.5771799189718189,   0.02262447170394801  ,              ,          1.0
by_sticker_scale   , skin_patch_dark  ,  150.0,                   132.0, 0.13636363636363635  ,          0.007575757575757576 ,          0.12878787878787878  ,                                0.8636363636363636, 0.07960633368500125  ,  0.0729995965957641   ,    0.6764807081222535,        0.5974362482060522,   0.02271518400164928  ,              ,          1.3
by_sticker_scale   , sparkling_heart  ,  150.0,                   132.0, 0.13636363636363635  ,          0.0                  ,          0.13636363636363635  ,                                0.8636363636363636, 0.09105192005634305  ,  0.07050040364265439  ,    0.6764807081222535,        0.5854287880659104,   0.016084939696938423 ,              ,          1.0
by_sticker_scale   , adhesive_bandage ,  150.0,                   132.0, 0.13636363636363635  ,          0.015151515151515152 ,          0.12121212121212122  ,                                0.8636363636363636, 0.08880359150872034  ,  0.06754112243652341  ,    0.6764807081222535,        0.5888084570399007,   0.01923306875579833  ,              ,          1.3
by_sticker_scale   , biting_lip       ,  150.0,                   132.0, 0.12878787878787878  ,          0.0                  ,          0.12878787878787878  ,                                0.8712121212121212, 0.09021275391181308  ,  0.06770056486129755  ,    0.6764807081222535,        0.5862679542104403,   0.014180496855994169 ,              ,          1.0
by_sticker_scale   , soft_noise_blob  ,  150.0,                   132.0, 0.12878787878787878  ,          0.015151515151515152 ,          0.11363636363636363  ,                                0.8712121212121212, 0.07482653370479472  ,  0.06262427568435665  ,    0.6764807081222535,        0.6027855148438264,   0.03112462632718273  ,              ,          1.3
by_sticker_scale   , skin_patch_light ,  150.0,                   132.0, 0.12878787878787878  ,          0.0                  ,          0.12878787878787878  ,                                0.8712121212121212, 0.0743632213771343   ,  0.037772834300994845 ,    0.6764807081222535,        0.6021174867451191,   0.007705906607566171 ,              ,          0.7
by_sticker_scale   , pixel_patch      ,  150.0,                   132.0, 0.12878787878787878  ,          0.015151515151515152 ,          0.11363636363636363  ,                                0.8712121212121212, 0.08955805632915044  ,  0.0766262412071228   ,    0.6764807081222535,        0.5880539922194706,   0.020867436346768332 ,              ,          1.0
by_sticker_scale   , butterfly        ,  150.0,                   132.0, 0.12121212121212122  ,          0.007575757575757576 ,          0.11363636363636363  ,                                0.8787878787878788, 0.07147981163939371  ,  0.0553940534591674   ,    0.6764807081222535,        0.6055627702516597,   0.009468611483352173 ,              ,          0.7
by_sticker_scale   , stripe_noise     ,  150.0,                   132.0, 0.12121212121212122  ,          0.007575757575757576 ,          0.11363636363636363  ,                                0.8787878787878788, 0.08508959827607107  ,  0.0739256143569946   ,    0.6764807081222535,        0.5919529836149824,   0.01482939903102768  ,              ,          0.7
by_sticker_scale   , skin_patch_medium,  150.0,                   132.0, 0.10606060606060606  ,          0.0                  ,          0.10606060606060606  ,                                0.8939393939393939, 0.0731313297897577   ,  0.0612057149410247   ,    0.6764807081222535,        0.6033493783324957,   0.01422533759406242  ,              ,          1.0
by_sticker_scale   , eye              ,  150.0,                   132.0, 0.10606060606060606  ,          0.022727272727272728 ,          0.08333333333333333  ,                                0.8939393939393939, 0.07322272546842794  ,  0.0629011392593383   ,    0.6764807081222535,        0.6034610896897153,   0.011045253066694101 ,              ,          0.7
by_sticker_scale   , mouth            ,  150.0,                   132.0, 0.10606060606060606  ,          0.0                  ,          0.10606060606060606  ,                                0.8939393939393939, 0.07225562731424966  ,  0.048848718404769856 ,    0.6764807081222535,        0.6042250808080037,   0.007526028244510828 ,              ,          0.7
by_sticker_scale   , black_bar        ,  150.0,                   132.0, 0.09848484848484848  ,          0.007575757575757576 ,          0.09090909090909091  ,                                0.9015151515151515, 0.0757344822155549   ,  0.0597598552703857   ,    0.6764807081222535,        0.6013080996754986,   0.006090609215544738 ,              ,          0.7
by_sticker_scale   , eyes             ,  150.0,                   132.0, 0.09848484848484848  ,          0.015151515151515152 ,          0.08333333333333333  ,                                0.9015151515151515, 0.07097031619097734  ,  0.0517586767673492   ,    0.6764807081222535,        0.6068033221605662,   0.012409545407689888 ,              ,          0.7
by_sticker_scale   , soft_blue_circle ,  150.0,                   132.0, 0.09848484848484848  ,          0.022727272727272728 ,          0.07575757575757576  ,                                0.9015151515151515, 0.0523901973553255   ,  0.0403871536254882   ,    0.6764807081222535,        0.6259617547498268,   0.01661581280280376  ,              ,          1.0
by_sticker_scale   , adhesive_bandage ,  150.0,                   132.0, 0.09848484848484848  ,          0.0                  ,          0.09848484848484848  ,                                0.9015151515151515, 0.06597613106171288  ,  0.054057210683822604 ,    0.6764807081222535,        0.6105045770605405,   0.012088444490258692 ,              ,          1.0
by_sticker_scale   , skin_patch_medium,  150.0,                   132.0, 0.09090909090909091  ,          0.0                  ,          0.09090909090909091  ,                                0.9090909090909091, 0.051624989708264644 ,  0.02916365861892695  ,    0.6764807081222535,        0.6248557184139888,   0.007705906607566171 ,              ,          0.7
by_sticker_scale   , soft_noise_blob  ,  150.0,                   132.0, 0.09090909090909091  ,          0.007575757575757576 ,          0.08333333333333333  ,                                0.9090909090909091, 0.05785817427923213  ,  0.0463091135025024   ,    0.6764807081222535,        0.6191844076118214,   0.018362539944335576 ,              ,          1.0
by_sticker_scale   , sparkles         ,  150.0,                   132.0, 0.09090909090909091  ,          0.0                  ,          0.09090909090909091  ,                                0.9090909090909091, 0.05044712600608665  ,  0.034348785877227755 ,    0.6764807081222535,        0.6260335821161668,   0.007595608700133936 ,              ,          0.7
by_sticker_scale   , skin_patch_dark  ,  150.0,                   132.0, 0.09090909090909091  ,          0.0                  ,          0.09090909090909091  ,                                0.9090909090909091, 0.05750537594159442  ,  0.0483389794826507   ,    0.6764807081222535,        0.6189753321806589,   0.01422533759406242  ,              ,          1.0
by_sticker_scale   , biting_lip       ,  150.0,                   132.0, 0.08333333333333333  ,          0.0                  ,          0.08333333333333333  ,                                0.9166666666666666, 0.06071609959006307  ,  0.039119005203247    ,    0.6764807081222535,        0.6157646085321903,   0.007782702814142808 ,              ,          0.7
by_sticker_scale   , red_heart        ,  150.0,                   132.0, 0.08333333333333333  ,          0.0                  ,          0.08333333333333333  ,                                0.9166666666666666, 0.051239049186309164 ,  0.043102025985717746 ,    0.6764807081222535,        0.6252416589359442,   0.008007937326048828 ,              ,          0.7
by_sticker_scale   , checker_noise    ,  150.0,                   132.0, 0.08333333333333333  ,          0.007575757575757576 ,          0.07575757575757576  ,                                0.9166666666666666, 0.06475095645893338  ,  0.0528731346130371   ,    0.6764807081222535,        0.6122916254321201,   0.011662199773219207 ,              ,          0.7
by_sticker_scale   , white_flower     ,  150.0,                   132.0, 0.07575757575757576  ,          0.0                  ,          0.07575757575757576  ,                                0.9242424242424242, 0.05207982555031773  ,  0.04299375414848325  ,    0.6764807081222535,        0.6244008825719356,   0.014087722915163343 ,              ,          1.0
by_sticker_scale   , pixel_patch      ,  150.0,                   132.0, 0.07575757575757576  ,          0.0                  ,          0.07575757575757576  ,                                0.9242424242424242, 0.05428836057583489  ,  0.03807333111762995  ,    0.6764807081222535,        0.6221923475464185,   0.01121533862488399  ,              ,          0.7
by_sticker_scale   , random_noise     ,  150.0,                   132.0, 0.06818181818181818  ,          0.0                  ,          0.06818181818181818  ,                                0.9318181818181818, 0.0496789923806985   ,  0.0354184210300445   ,    0.6764807081222535,        0.6268017157415549,   0.010365941655499398 ,              ,          0.7
by_sticker_scale   , star             ,  150.0,                   132.0, 0.06818181818181818  ,          0.0                  ,          0.06818181818181818  ,                                0.9318181818181818, 0.054452305982510225 ,  0.04052442312240595  ,    0.6764807081222535,        0.6220284021397432,   0.007682197711576085 ,              ,          0.7
by_sticker_scale   , skin_patch_dark  ,  150.0,                   132.0, 0.06818181818181818  ,          0.0                  ,          0.06818181818181818  ,                                0.9318181818181818, 0.03854694013794262  ,  0.02649283409118645  ,    0.6764807081222535,        0.6379337679843108,   0.007705906607566171 ,              ,          0.7
by_sticker_scale   , sparkling_heart  ,  150.0,                   132.0, 0.06060606060606061  ,          0.0                  ,          0.06060606060606061  ,                                0.9393939393939394, 0.056990958750247935 ,  0.042064011096954304 ,    0.6764807081222535,        0.6194897493720055,   0.008716627151839957 ,              ,          0.7
by_sticker_scale   , soft_blue_circle ,  150.0,                   132.0, 0.06060606060606061  ,          0.0                  ,          0.06060606060606061  ,                                0.9393939393939394, 0.03815679137905437  ,  0.02776417136192315  ,    0.6764807081222535,        0.638323916743199 ,   0.00805896299350578  ,              ,          0.7
by_sticker_scale   , soft_noise_blob  ,  150.0,                   132.0, 0.05303030303030303  ,          0.0                  ,          0.05303030303030303  ,                                0.946969696969697 , 0.03759583368897436  ,  0.0291522145271301   ,    0.6764807081222535,        0.638884874433279 ,   0.008922791464797384 ,              ,          0.7
by_sticker_scale   , freckles_cluster ,  150.0,                   132.0, 0.03787878787878788  ,          0.0                  ,          0.03787878787878788  ,                                0.9621212121212122, 0.02419918492436406  ,  0.013038903474807701 ,    0.6764807081222535,        0.6522815231978893,   0.008653231625605544 ,              ,          1.3
by_sticker_scale   , adhesive_bandage ,  150.0,                   132.0, 0.03787878787878788  ,          0.0                  ,          0.03787878787878788  ,                                0.9621212121212122, 0.03775104140241938  ,  0.02584880590438835  ,    0.6764807081222535,        0.638729666719834 ,   0.006673538810431867 ,              ,          0.7
by_sticker_scale   , highlight_patch  ,  150.0,                   132.0, 0.030303030303030304 ,          0.0                  ,          0.030303030303030304 ,                                0.9696969696969697, 0.015030852754910768 ,  0.00732198357582085  ,    0.6764807081222535,        0.6614498553673426,   0.009627873415111794 ,              ,          0.7
by_sticker_scale   , contour_stroke   ,  150.0,                   132.0, 0.030303030303030304 ,          0.0                  ,          0.030303030303030304 ,                                0.9696969696969697, 0.011455023388067866 ,  0.0056600868701934   ,    0.6764807081222535,        0.6650256847341856,   0.006533347077620807 ,              ,          1.3
by_sticker_scale   , white_flower     ,  150.0,                   132.0, 0.030303030303030304 ,          0.0                  ,          0.030303030303030304 ,                                0.9696969696969697, 0.026206004420916224 ,  0.0180602669715881   ,    0.6764807081222535,        0.6502747037013372,   0.007769817544582963 ,              ,          0.7
by_sticker_scale   , blush_patch      ,  150.0,                   132.0, 0.030303030303030304 ,          0.0                  ,          0.030303030303030304 ,                                0.9696969696969697, 0.013026950359344463 ,  0.00872704386711115  ,    0.6764807081222535,        0.6634537577629089,   0.009409854654159328 ,              ,          0.7
by_sticker_scale   , highlight_patch  ,  150.0,                   132.0, 0.030303030303030304 ,          0.007575757575757576 ,          0.022727272727272728 ,                                0.9696969696969697, 0.020582092688387652 ,  0.0167511105537414   ,    0.6764807081222535,        0.6564604892026658,   0.03348108442428611  ,              ,          1.3
by_sticker_scale   , contour_stroke   ,  150.0,                   132.0, 0.022727272727272728 ,          0.0                  ,          0.022727272727272728 ,                                0.9772727272727273, 0.0077991385261217605,  0.00595000386238095  ,    0.6764807081222535,        0.6686815695961317,   0.004354705700443201 ,              ,          1.0
by_sticker_scale   , blush_patch      ,  150.0,                   132.0, 0.022727272727272728 ,          0.0                  ,          0.022727272727272728 ,                                0.9772727272727273, 0.01844896825651326  ,  0.0140542089939117   ,    0.6764807081222535,        0.6580317398657402,   0.019328935161323512 ,              ,          1.0
by_sticker_scale   , highlight_patch  ,  150.0,                   132.0, 0.022727272727272728 ,          0.0                  ,          0.022727272727272728 ,                                0.9772727272727273, 0.020438884347677218 ,  0.01671534776687615  ,    0.6764807081222535,        0.6560418237745762,   0.01971085455107716  ,              ,          1.0
by_sticker_scale   , freckles_cluster ,  150.0,                   132.0, 0.015151515151515152 ,          0.0                  ,          0.015151515151515152 ,                                0.9848484848484849, 0.006196758548418667 ,  0.0029714703559875003,    0.6764807081222535,        0.6702839495738347,   0.003990825688073345 ,              ,          0.7
by_sticker_scale   , contour_stroke   ,  150.0,                   132.0, 0.015151515151515152 ,          0.0                  ,          0.015151515151515152 ,                                0.9848484848484849, 0.004463773369789112 ,  0.00210070610046385  ,    0.6764807081222535,        0.6720169347524643,   0.002640449438202196 ,              ,          0.7
by_sticker_scale   , freckles_cluster ,  150.0,                   132.0, 0.007575757575757576 ,          0.0                  ,          0.007575757575757576 ,                                0.9924242424242424, 0.013567084968090042 ,  0.00716024637222285  ,    0.6764807081222535,        0.6629136231541634,   0.006180806102463603 ,              ,          1.0
by_sticker_scale   , beauty_marks     ,  150.0,                   132.0, 0.007575757575757576 ,          0.0                  ,          0.007575757575757576 ,                                0.9924242424242424, 0.012548529803752888 ,  0.0047179460525512   ,    0.6764807081222535,        0.6639321783185005,   0.001380270075249924 ,              ,          1.3
by_sticker_scale   , glitter_patch    ,  150.0,                   132.0, 0.007575757575757576 ,          0.0                  ,          0.007575757575757576 ,                                0.9924242424242424, 0.0045107479890187435,  0.00424629449844355  ,    0.6764807081222535,        0.6719699601332346,   0.006366353984125311 ,              ,          1.3
by_sticker_scale   , blush_patch      ,  150.0,                   132.0, 0.007575757575757576 ,          0.0                  ,          0.007575757575757576 ,                                0.9924242424242424, 0.024201305309931424 ,  0.018102616071701    ,    0.6764807081222535,        0.652279402812322 ,   0.032783218224925234 ,              ,          1.3
by_sticker_scale   , glitter_patch    ,  150.0,                   132.0, 0.007575757575757576 ,          0.0                  ,          0.007575757575757576 ,                                0.9924242424242424, 0.003992908100287107 ,  0.00163200497627255  ,    0.6764807081222535,        0.6724878000219663,   0.004599525822080157 ,              ,          1.0
by_sticker_scale   , glitter_patch    ,  150.0,                   132.0, 0.0                  ,          0.0                  ,          0.0                  ,                                1.0               , 0.0005694539348284331,  0.00026372075080865  ,    0.6764807081222535,        0.6759112541874249,   0.0028548603236779203,              ,          0.7
by_sticker_scale   , beauty_marks     ,  150.0,                   132.0, 0.0                  ,          0.0                  ,          0.0                  ,                                1.0               , 0.00642549822727838  ,  0.00163277238607405  ,    0.6764807081222535,        0.670055209894975 ,   0.0010292753324399103,              ,          1.0
