summary_type,sticker_name,n_rows,n_clean_recognized_rows,attack_success_rate,detection_failure_success_rate,embedding_failure_success_rate,stickered_recognized_rate_after_clean_recognition,mean_similarity_drop,median_similarity_drop,mean_clean_similarity,mean_stickered_similarity,mean_sticker_area_ratio,position_name,scale_factor
by_sticker_position,blush_pair,200.0,176.0,0.022727272727272728,0.0,0.022727272727272728,0.9772727272727273,0.02872198745608328,0.026799649000167798,0.6764807081222535,0.6477587206661701,0.01212400783424385,mouth_center,
by_sticker_position,blush_pair,200.0,176.0,0.022727272727272728,0.0,0.022727272727272728,0.9772727272727273,0.020787755493074628,0.01703017950057975,0.6764807081222535,0.6556929526291788,0.01212400783424385,lower_face,
by_sticker_scale,checker_noise,200.0,176.0,0.4602272727272727,0.028409090909090908,0.4318181818181818,0.5397727272727273,0.23477068141710805,0.2055742144584655,0.6764807081222535,0.4478789816581562,0.06334604679929899,,1.6
by_sticker_scale,skin_patch,200.0,176.0,0.3522727272727273,0.03977272727272727,0.3125,0.6477272727272727,0.1652205253117963,0.1466040760278701,0.6764807081222535,0.5153104381341683,0.04629780435006697,,1.6
by_sticker_scale,checker_noise,200.0,176.0,0.3522727272727273,0.022727272727272728,0.32954545454545453,0.6477272727272727,0.17386283470461003,0.1411749124526977,0.6764807081222535,0.506519261145821,0.04312081228739301,,1.3
by_sticker_scale,red_heart,200.0,176.0,0.3352272727272727,0.045454545454545456,0.2897727272727273,0.6647727272727273,0.1586729216521011,0.1371753215789795,0.6764807081222535,0.5205985321541419,0.0392830636016905,,1.6
by_sticker_scale,blue_circle,200.0,176.0,0.3125,0.09090909090909091,0.2215909090909091,0.6875,0.14424441119449002,0.13149634003639216,0.6764807081222535,0.5434175068098638,0.04625554066591068,,1.6
by_sticker_scale,yellow_star,200.0,176.0,0.2840909090909091,0.028409090909090908,0.2556818181818182,0.7159090909090909,0.15098388097489002,0.1385344266891479,0.6764807081222535,0.5289129423956895,0.03224358313575915,,1.6
by_sticker_scale,censor_bar,200.0,176.0,0.24431818181818182,0.09090909090909091,0.1534090909090909,0.7556818181818182,0.11506133975668081,0.0925078690052032,0.6764807081222535,0.5710978004460533,0.029903102772909963,,1.6
by_sticker_scale,yellow_star,200.0,176.0,0.24431818181818182,0.005681818181818182,0.23863636363636365,0.7556818181818182,0.12353891123030054,0.107855200767517,0.6764807081222535,0.5533624963469841,0.02241418410473143,,1.3
by_sticker_scale,checker_noise,200.0,176.0,0.19886363636363635,0.017045454545454544,0.18181818181818182,0.8011363636363636,0.11833692339206406,0.0988190174102783,0.6764807081222535,0.5594186962766544,0.026575610761777092,,1.0
by_sticker_scale,blue_circle,200.0,176.0,0.19886363636363635,0.056818181818181816,0.14204545454545456,0.8011363636363636,0.11059109581743966,0.095556229352951,0.6764807081222535,0.5737278691547758,0.03153489330996799,,1.3
by_sticker_scale,skin_patch,200.0,176.0,0.19318181818181818,0.028409090909090908,0.16477272727272727,0.8068181818181818,0.12034003367436297,0.09750710427761075,0.6764807081222535,0.5575392176349139,0.03155602515204614,,1.3
by_sticker_scale,censor_bar,200.0,176.0,0.19318181818181818,0.056818181818181816,0.13636363636363635,0.8068181818181818,0.09833432577790749,0.07854652404785155,0.6764807081222535,0.5854226831066353,0.02073085248943403,,1.3
by_sticker_scale,red_heart,200.0,176.0,0.1875,0.03409090909090909,0.1534090909090909,0.8125,0.11332939730323463,0.10216817259788505,0.6764807081222535,0.5645998381846344,0.026955983919183534,,1.3
by_sticker_scale,skin_patch,200.0,176.0,0.17613636363636365,0.017045454545454544,0.1590909090909091,0.8238636363636364,0.09118014978727107,0.0749637484550476,0.6764807081222535,0.5865754698814475,0.019586125141737902,,1.0
by_sticker_scale,simple_sunglasses,200.0,176.0,0.17045454545454544,0.03977272727272727,0.13068181818181818,0.8295454545454546,0.10587283746578302,0.0816764831542968,0.6764807081222535,0.5767467133115723,0.024991238016699245,,1.6
by_sticker_scale,yellow_star,200.0,176.0,0.13636363636363635,0.011363636363636364,0.125,0.8636363636363636,0.08304837680976797,0.06547665596008301,0.6764807081222535,0.5942779797119926,0.01427533243995458,,1.0
by_sticker_scale,blue_circle,200.0,176.0,0.13636363636363635,0.022727272727272728,0.11363636363636363,0.8636363636363636,0.08574417527669512,0.0689364075660705,0.6764807081222535,0.5946379205737359,0.019537676528192927,,1.0
by_sticker_scale,simple_sunglasses,200.0,176.0,0.13636363636363635,0.028409090909090908,0.10795454545454546,0.8636363636363636,0.08852840168881658,0.0802608430385589,0.6764807081222535,0.5901718721100965,0.017493041954437648,,1.3
by_sticker_scale,red_heart,200.0,176.0,0.13068181818181818,0.0,0.13068181818181818,0.8693181818181818,0.08223202601075169,0.05960640311241145,0.6764807081222535,0.5942486821115017,0.01686733326461185,,1.0
by_sticker_scale,censor_bar,200.0,176.0,0.125,0.022727272727272728,0.10227272727272728,0.875,0.08028604151034838,0.06884646415710445,0.6764807081222535,0.5968668631144932,0.013052262653334666,,1.0
by_sticker_scale,skin_patch,200.0,176.0,0.11931818181818182,0.005681818181818182,0.11363636363636363,0.8806818181818182,0.06844197250153847,0.0440630912780761,0.6764807081222535,0.6084594350757461,0.010485516957014678,,0.7
by_sticker_scale,simple_sunglasses,200.0,176.0,0.11363636363636363,0.005681818181818182,0.10795454545454546,0.8863636363636364,0.07487327478189561,0.0605402588844299,0.6764807081222535,0.602028132795389,0.006248840325739569,,0.7
by_sticker_scale,simple_sunglasses,200.0,176.0,0.10227272727272728,0.011363636363636364,0.09090909090909091,0.8977272727272727,0.08461741384515904,0.0666047930717468,0.6764807081222535,0.5948751329770549,0.011015874652097683,,1.0
by_sticker_scale,blue_circle,200.0,176.0,0.09659090909090909,0.017045454545454544,0.07954545454545454,0.9034090909090909,0.058142981358936835,0.043607801198959295,0.6764807081222535,0.6217920707196606,0.010440160808164073,,0.7
by_sticker_scale,checker_noise,200.0,176.0,0.09090909090909091,0.011363636363636364,0.07954545454545454,0.9090909090909091,0.07149281211648924,0.0614848434925079,0.6764807081222535,0.6058335444052713,0.013413565611792556,,0.7
by_sticker_scale,censor_bar,200.0,176.0,0.07954545454545454,0.011363636363636364,0.06818181818181818,0.9204545454545454,0.06864122365309733,0.05159601569175715,0.6764807081222535,0.6086851328686632,0.006921451396763182,,0.7
by_sticker_scale,blush_pair,200.0,176.0,0.07386363636363637,0.011363636363636364,0.0625,0.9261363636363636,0.057459511765927965,0.0480999946594238,0.6764807081222535,0.6198668447558326,0.020138645500463844,,1.6
by_sticker_scale,red_heart,200.0,176.0,0.07386363636363637,0.0,0.07386363636363637,0.9261363636363636,0.050840750187635404,0.03384013473987575,0.6764807081222535,0.625639957934618,0.009193897536336412,,0.7
by_sticker_scale,yellow_star,200.0,176.0,0.05113636363636364,0.005681818181818182,0.045454545454545456,0.9488636363636364,0.046882636994872225,0.0395496487617492,0.6764807081222535,0.6300187705824124,0.007888362024533488,,0.7
by_sticker_scale,blush_pair,200.0,176.0,0.03409090909090909,0.0,0.03409090909090909,0.9659090909090909,0.04530770577490328,0.0377995371818542,0.6764807081222535,0.6311730023473501,0.014095969487681638,,1.3
by_sticker_scale,blush_pair,200.0,176.0,0.03409090909090909,0.005681818181818182,0.028409090909090908,0.9659090909090909,0.03703805323147292,0.0314709544181823,0.6764807081222535,0.6398633543458117,0.009081022574992213,,1.0
by_sticker_scale,blush_pair,200.0,176.0,0.017045454545454544,0.005681818181818182,0.011363636363636364,0.9829545454545454,0.02163187500519966,0.0164639949798584,0.6764807081222535,0.655269532572085,0.005180393773837704,,0.7
